,month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,year,state_id
1234,2022-03-01,11550,"HEMPSTEAD, NY",594500.0,0.0184,0.1378,55.0,-0.0179,-0.0909,44.0,-0.1122,-0.2402,32.0,0.0,-0.0588,0.0,,,4.0,-0.3333,-0.7778,36.0,0.0141,0.3333,380.0,0.0387,0.0241,1516.0,-0.009,0.0879,622923.0,0.025,0.2383,93.0,0.0164,0.0751,0.6545,0.0206,0.2083,0.0,2022,NY
1235,2022-03-01,54769,"STOCKHOLM, WI",349500.0,0.0,0.2073,1.0,0.0,-0.75,124.0,0.2049,-0.0314,0.0,,,0.0,,,0.0,,,1.0,,0.0,212.0,0.0,0.5752,1726.0,0.0,-0.3869,349500.0,0.0,-0.3656,1.0,0.0,-0.8,1.0,,0.75,0.0,2022,WI
1236,2022-03-01,60714,"NILES, IL",377400.0,-0.0061,0.0228,14.0,0.2727,-0.2821,27.0,-0.3161,-0.3614,20.0,2.3333,-0.1667,0.0,,,8.0,1.0,3.0,25.0,-0.0385,-0.1525,246.0,0.0325,0.0995,1500.0,-0.0887,0.0929,396861.0,-0.0114,0.1113,38.0,0.0133,-0.2245,1.7857,-0.5779,0.2729,0.0,2022,IL
1237,2022-03-01,28202,"CHARLOTTE, NC",422250.0,-0.1448,-0.1899,51.0,0.0,2.0,37.0,0.2167,0.3153,28.0,-0.125,0.2727,0.0,,,16.0,-0.2,1.6667,29.0,-0.0645,0.3488,418.0,0.0062,-0.0255,1180.0,-0.0348,-0.152,585452.0,-0.0642,-0.3379,79.0,-0.0125,1.0519,0.5686,-0.0392,-0.6961,1.0,2022,NC
1238,2022-03-01,40915,"BIMBLE, KY",236500.0,-0.0008,0.1855,1.0,0.0,0.0,126.0,0.44,8.3333,0.0,,,0.0,,,0.0,,-1.0,1.0,0.0,,128.0,-0.0008,0.343,1844.0,0.0,-0.1173,236500.0,-0.0008,0.1855,1.0,0.0,0.0,1.0,0.0,,1.0,2022,KY
1239,2022-03-01,15329,"PROSPERITY, PA",260000.0,-0.4409,0.3165,0.0,-1.0,-1.0,168.0,2.3433,-0.3029,0.0,,,0.0,,,0.0,,,2.0,0.0,,172.0,-0.0581,0.5388,1512.0,-0.4133,-0.1541,260000.0,-0.4409,-0.5941,2.0,-0.3333,-0.3333,,,,1.0,2022,PA
1240,2022-03-01,96091,"TRINITY CENTER, CA",450000.0,-0.0764,0.0909,23.0,0.0,0.4375,183.0,0.0958,-0.2375,0.0,,,0.0,,,0.0,,,1.0,-0.5,,269.0,-0.0263,-0.1034,1813.0,0.0083,0.4366,527517.0,-0.019,0.0176,24.0,0.0,0.5,0.0435,-0.0435,,0.0,2022,CA
1241,2022-03-01,69001,"MC COOK, NE",184000.0,0.1135,-0.2017,20.0,-0.0244,-0.1111,47.0,-0.6125,-0.5,8.0,-0.4286,-0.2,0.0,,,8.0,3.0,1.0,15.0,-0.2683,0.3043,97.0,0.0248,0.1958,1978.0,0.001,-0.2429,190670.0,0.0658,-0.1446,35.0,-0.1463,0.0448,0.75,-0.25,0.2389,1.0,2022,NE
1242,2022-03-01,74558,"NASHOBA, OK",489999.0,0.0,0.3067,1.0,0.0,0.0,329.0,0.1059,28.9091,0.0,,,0.0,,,0.0,,,1.0,0.0,,346.0,0.0,1.3513,1416.0,0.0,-0.4443,489999.0,0.0,0.3067,2.0,0.0,1.0,1.0,0.0,,1.0,2022,OK
1243,2022-03-01,80101,"AGATE, CO",1175000.0,0.119,0.426,6.0,0.3333,2.0,197.0,0.2792,0.2468,0.0,,,0.0,,,0.0,,,2.0,-0.25,,248.0,0.0,-0.1948,3754.0,-0.0292,0.4743,2114817.0,0.8113,1.5665,6.0,-0.0769,2.0,0.25,-0.1944,,0.0,2022,CO
1244,2022-03-01,13219,"SYRACUSE, NY",239900.0,0.1292,0.1734,10.0,0.3333,1.8571,42.0,-0.4155,1.9123,12.0,1.0,0.5,0.0,,,4.0,1.0,,17.0,0.2143,0.1333,148.0,0.1542,0.0637,1592.0,0.0254,0.1373,303663.0,0.0537,0.3296,28.0,0.2727,0.5135,1.7,-0.1667,-2.5857,1.0,2022,NY
1245,2022-03-01,35803,"HUNTSVILLE, AL",399410.0,0.0011,-0.141,86.0,0.1316,0.2932,44.0,-0.4014,-0.12,48.0,0.3333,0.1429,0.0,-1.0,-1.0,36.0,0.8,0.2,16.0,-0.1795,-0.2381,174.0,-0.0155,0.0267,2588.0,0.029,-0.1523,543446.0,-0.0283,-0.0202,100.0,0.0471,0.1561,0.186,-0.0705,-0.1297,1.0,2022,AL
1246,2022-03-01,14727,"CUBA, NY",449900.0,-0.0105,2.1812,7.0,-0.1765,0.5556,68.0,0.193,-0.6227,4.0,1.0,0.0,0.0,,,0.0,,,11.0,0.0476,0.5714,136.0,-0.0609,0.2522,2490.0,0.0028,0.756,528438.0,0.071,1.8147,17.0,-0.1282,0.4783,1.5714,0.3361,0.0159,1.0,2022,NY
1247,2022-03-01,75204,"DALLAS, TX",625000.0,0.0113,0.1739,128.0,0.1082,2.5068,41.0,-0.0787,0.9524,56.0,-0.1515,0.0,0.0,,,40.0,0.4286,1.8571,57.0,0.443,-0.0952,326.0,0.0037,-0.0017,1909.0,0.0129,0.0842,717269.0,-0.0002,0.1641,183.0,0.1883,0.8769,0.4453,0.1033,-1.2807,1.0,2022,TX
1248,2022-03-01,93721,"FRESNO, CA",247000.0,-0.0679,0.0092,3.0,0.2,-0.1429,46.0,0.7358,3.0,0.0,-1.0,-1.0,0.0,,,0.0,,,2.0,,-0.2,223.0,-0.0161,0.2935,1028.0,-0.1708,-0.2827,247000.0,-0.1099,-0.2431,5.0,1.0,-0.0909,0.6667,,-0.0476,1.0,2022,CA
1249,2022-03-01,38261,"UNION CITY, TN",219500.0,0.0467,0.2635,30.0,0.1321,0.3043,101.0,0.1543,0.1813,12.0,1.0,1.0,0.0,,,8.0,0.0,0.3333,9.0,0.0,0.0588,120.0,-0.0068,-0.0384,1856.0,0.1245,0.2854,240853.0,0.1164,0.2966,38.0,0.0857,0.2258,0.3,-0.0396,-0.0696,1.0,2022,TN
1250,2022-03-01,14303,"NIAGARA FALLS, NY",136900.0,-0.139,0.193,9.0,0.0588,-0.0526,68.0,0.4703,0.1193,4.0,0.0,1.0,0.0,,,0.0,-1.0,,9.0,0.2857,0.2,98.0,-0.2211,0.1519,1124.0,-0.2178,-0.0093,148191.0,-0.1783,0.1043,18.0,0.1613,0.0909,1.0,0.1765,0.2105,1.0,2022,NY
1251,2022-03-01,49883,"SENEY, MI",339000.0,0.0,0.4334,3.0,0.0,0.5,92.0,0.5207,-0.6313,0.0,,,0.0,,,0.0,,,2.0,0.0,,725.0,0.0,5.268,1550.0,0.0,-0.2468,651333.0,0.0,1.7541,5.0,0.0,1.5,0.6667,0.0,,1.0,2022,MI
1252,2022-03-01,5867,"SUTTON, VT",215000.0,0.0,-0.6091,3.0,0.0,2.0,118.0,0.478,-0.639,0.0,,,0.0,,,0.0,,,2.0,1.0,,127.0,0.0,-0.4005,1600.0,0.0,-0.3827,183000.0,-0.0518,-0.6673,5.0,0.25,4.0,0.6667,0.3333,,1.0,2022,VT
1253,2022-03-01,15832,"DRIFTWOOD, PA",425000.0,0.0,,1.0,1.0,,26.0,7.6667,,0.0,,,0.0,,,0.0,,,1.0,0.0,,156.0,0.0,,2717.0,0.0,,425000.0,0.0,,1.0,0.0,,1.0,-1.0,,0.0,2022,PA
1254,2022-03-01,80132,"MONUMENT, CO",750000.0,0.0,-0.1266,71.0,0.1833,0.2793,29.0,-0.0172,-0.2919,68.0,0.4783,0.1333,0.0,-1.0,-1.0,28.0,1.3333,0.2727,48.0,0.8824,0.2468,237.0,0.0183,0.0439,3427.0,0.0096,-0.1527,899423.0,-0.0072,-0.1135,118.0,0.3801,0.2826,0.6761,0.2511,-0.0176,1.0,2022,CO
1255,2022-03-01,33009,"HALLANDALE, FL",352500.0,0.0071,-0.1186,821.0,0.0459,0.552,64.0,-0.0588,-0.0588,188.0,-0.0874,0.2208,16.0,0.3333,0.0,240.0,-0.04,0.791,123.0,0.0696,-0.309,340.0,-0.0059,-0.0829,1092.0,0.0,-0.0336,654551.0,-0.0447,0.0013,958.0,0.065,0.3531,0.1498,0.0033,-0.1867,1.0,2022,FL
1256,2022-03-01,6438,"HADDAM, CT",550000.0,0.3269,-0.1063,1.0,,-0.7143,13.0,-0.8497,-0.9156,0.0,,,0.0,,,0.0,,-1.0,2.0,-0.4,-0.7,209.0,0.1611,0.0791,2632.0,0.1436,-0.1817,550000.0,0.3269,-0.1074,3.0,0.2,-0.6667,1.5,,0.0714,1.0,2022,CT
1257,2022-03-01,77471,"ROSENBERG, TX",364011.0,0.0129,0.1081,138.0,-0.0515,0.7922,52.0,-0.1149,0.0452,48.0,-0.3684,0.7143,32.0,0.2308,0.3333,60.0,0.4286,0.5789,90.0,-0.2531,0.0588,159.0,-0.0003,0.0445,2264.0,0.027,0.0859,386252.0,0.0263,0.1366,222.0,-0.1591,0.3962,0.6522,-0.176,-0.4517,1.0,2022,TX
1258,2022-03-01,77665,"WINNIE, TX",257000.0,-0.2959,-0.0747,20.0,0.1765,0.0,35.0,-0.5036,-0.1786,8.0,1.0,0.3333,0.0,,,8.0,1.0,1.0,3.0,2.0,-0.5,158.0,-0.0536,0.0315,1926.0,-0.1071,0.0256,329252.0,-0.2729,-0.1063,22.0,0.2571,-0.0222,0.15,0.0912,-0.15,0.0,2022,TX
1259,2022-03-01,43952,"STEUBENVILLE, OH",62450.0,-0.0988,0.542,43.0,0.0,-0.165,85.0,0.3821,0.1111,4.0,-0.8,-0.7778,0.0,,,12.0,0.2,0.0,24.0,0.0909,0.0,39.0,-0.2039,-0.012,1605.0,-0.015,0.0663,107265.0,-0.0703,0.0126,67.0,0.0388,-0.0884,0.5581,0.0465,0.0921,1.0,2022,OH
1260,2022-03-01,30017,"GRAYSON, GA",498445.0,0.0447,0.1081,56.0,0.2174,0.1089,30.0,-0.485,-0.2771,48.0,1.0,-0.04,0.0,-1.0,,12.0,0.2,0.2,50.0,0.0101,-0.2754,184.0,0.0335,0.0607,2840.0,-0.0095,0.0654,534366.0,-0.0132,0.1188,105.0,0.117,-0.1102,0.8929,-0.1832,-0.4735,0.0,2022,GA
1261,2022-03-01,49931,"HOUGHTON, MI",159450.0,-0.4202,-0.6395,3.0,2.0,0.2,8.0,7.0,-0.2381,4.0,,0.0,0.0,,,0.0,,,3.0,-0.25,0.2,122.0,-0.3188,-0.5228,1260.0,-0.1802,-0.3258,204633.0,-0.2559,-0.5322,7.0,0.5556,0.2727,1.0,-3.0,0.0,1.0,2022,MI
1262,2022-03-01,72544,"HENDERSON, AR",439900.0,0.6119,-0.235,2.0,-0.5,1.0,106.0,0.2888,0.5588,0.0,,,0.0,,,0.0,,,1.0,0.0,-0.6,160.0,0.2273,-0.4834,2750.0,0.3317,0.4809,506933.0,0.3317,-0.1184,4.0,0.0,0.0,0.5,0.25,-2.0,1.0,2022,AR
1263,2022-03-01,99359,"STARBUCK, WA",215000.0,0.0,,1.0,0.0,,50.0,0.7368,,0.0,,,0.0,,,0.0,,,1.0,-0.3333,,101.0,0.0,,2138.0,0.0,,215000.0,0.0,,2.0,0.0,,1.0,-0.5,,0.0,2022,WA
1264,2022-03-01,79106,"AMARILLO, TX",199900.0,-0.0004,0.1423,88.0,-0.0222,0.7255,49.0,0.3803,0.2564,32.0,-0.2,0.1429,0.0,,-1.0,44.0,0.1579,1.0,43.0,0.4576,0.0118,124.0,-0.0032,0.0711,1634.0,-0.0006,0.0688,249606.0,0.0234,-0.0705,131.0,0.1008,0.3862,0.4886,0.1609,-0.3447,0.0,2022,TX
1265,2022-03-01,51467,"WESTSIDE, IA",119900.0,-0.5251,1.0672,1.0,0.0,0.0,18.0,-0.7333,-0.25,0.0,,,0.0,,,0.0,-1.0,,1.0,,0.0,55.0,-0.6299,0.6635,2166.0,0.2832,0.2427,119900.0,-0.5251,1.0672,2.0,1.0,1.0,1.0,,0.0,1.0,2022,IA
1266,2022-03-01,32798,"ZELLWOOD, FL",424490.0,0.0229,-0.0385,3.0,-0.4545,-0.8537,39.0,-0.4046,-0.7338,0.0,-1.0,-1.0,0.0,-1.0,,0.0,,-1.0,15.0,-0.2683,1.0,232.0,-0.0053,0.3305,1828.0,0.0446,-0.1762,418666.0,-0.0019,-0.0286,18.0,-0.3077,-0.3455,5.0,1.2727,4.6341,1.0,2022,FL
1267,2022-03-01,59064,"POMPEYS PILLAR, MT",849000.0,0.0,-0.8932,1.0,0.0,0.0,277.0,0.097,,0.0,,,0.0,,,0.0,,,1.0,,0.0,289.0,0.0,,2938.0,0.0,,849000.0,0.0,-0.8932,1.0,0.0,-0.5,1.0,,0.0,1.0,2022,MT
1268,2022-03-01,26591,"WORTHINGTON, WV",119750.0,0.2282,0.9958,2.0,0.3333,0.3333,114.0,-0.4279,-0.4116,0.0,,,0.0,,,0.0,,,3.0,0.2,2.0,68.0,-0.288,0.0358,1810.0,0.448,0.7412,119750.0,-0.0291,0.9419,5.0,0.25,1.5,1.5,-0.1667,0.8333,1.0,2022,WV
1269,2022-03-01,20837,"POOLESVILLE, MD",1219500.0,-0.3031,0.7117,7.0,0.0769,0.5556,158.0,0.0177,3.0774,12.0,2.0,1.0,0.0,,,0.0,-1.0,,7.0,1.3333,0.0,303.0,0.0025,0.0548,5030.0,0.0,0.5689,1291388.0,-0.1684,0.4205,13.0,0.3684,0.1304,1.0,0.5385,-0.5556,1.0,2022,MD
1270,2022-03-01,16230,"HAWTHORN, PA",89900.0,0.0,,0.0,-1.0,,280.0,0.0351,,0.0,,,0.0,,,0.0,,,0.0,-1.0,,70.0,0.0,,1282.0,0.0,,89900.0,0.0,,0.0,-1.0,,,,,0.0,2022,PA
1271,2022-03-01,76302,"WICHITA FALLS, TX",239000.0,-0.0117,0.0282,32.0,-0.1233,1.1333,49.0,-0.0485,0.0481,12.0,-0.4545,-0.1429,0.0,,,12.0,0.0,2.0,11.0,0.1,0.0476,137.0,0.0116,0.0912,1707.0,-0.017,-0.1335,288139.0,-0.0007,0.1088,40.0,-0.1579,0.5686,0.3438,0.0698,-0.3563,0.0,2022,TX
1272,2022-03-01,49894,"WELLS, MI",205000.0,-0.0353,-0.1767,1.0,0.0,0.0,63.0,0.6364,6.0,0.0,,,0.0,,,0.0,,,1.0,,,125.0,-0.0353,0.0151,1635.0,0.0,-0.189,205000.0,-0.0353,-0.1767,1.0,0.0,0.0,1.0,1.0,,1.0,2022,MI
1273,2022-03-01,56726,"GREENBUSH, MN",214900.0,0.0,-0.1651,4.0,0.0,1.0,221.0,0.1662,4.1098,0.0,,,0.0,,,0.0,,,1.0,0.0,,96.0,0.0,0.9027,1912.0,0.0,-0.7702,177675.0,0.0,-0.3097,4.0,-0.2,1.0,0.25,0.0,,1.0,2022,MN
1274,2022-03-01,92358,"LYTLE CREEK, CA",399000.0,-0.0136,0.7071,4.0,1.6667,7.0,30.0,0.7879,-0.8081,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,0.0,408.0,-0.0423,0.7723,952.0,0.0531,-0.2209,366750.0,-0.0207,0.5691,4.0,1.0,3.0,0.25,-0.4167,-1.75,1.0,2022,CA
1275,2022-02-01,72668,"PEEL, AR",139000.0,-0.0414,0.1393,4.0,0.3333,3.0,220.0,0.1645,0.0092,0.0,,,0.0,,,0.0,,,1.0,0.0,,124.0,0.5589,-0.7551,1515.0,-0.0982,5.3125,150500.0,-0.1112,0.2336,4.0,0.0,3.0,0.25,-0.0833,,1.0,2022,AR
1276,2022-02-01,15762,"NICKTOWN, PA",215000.0,-0.4267,,1.0,0.0,,190.0,0.2625,,0.0,,,0.0,,,0.0,,,1.0,-0.6667,,148.0,,,1450.0,,,215000.0,-0.4267,,1.0,-0.5,,0.5,-1.0,,0.0,2022,PA
1277,2022-02-01,3450,"HARRISVILLE, NH",575000.0,-0.0836,-0.623,1.0,-0.5,0.0,141.0,0.2112,30.2222,0.0,,-1.0,0.0,,,0.0,,,1.0,0.0,,230.0,-0.2457,-0.6091,2145.0,0.0,-0.1725,575000.0,-0.0836,-0.623,1.0,-0.6667,0.0,1.0,0.5,,1.0,2022,NH
1278,2022-02-01,3856,"NEWFIELDS, NH",1290000.0,0.0,0.1727,1.0,0.0,1.0,40.0,2.3333,7.8889,0.0,,-1.0,0.0,,,0.0,,,1.0,0.0,,322.0,0.0,0.6199,4005.0,0.0,-0.276,1290000.0,0.0,0.1727,2.0,0.0,3.0,1.0,0.0,,1.0,2022,NH
1279,2022-02-01,56304,"SAINT CLOUD, MN",360000.0,0.1613,0.0142,20.0,0.0,0.0811,34.0,-0.3366,-0.6215,12.0,0.0,-0.1429,0.0,,,4.0,0.0,0.0,23.0,0.4839,0.15,156.0,0.0163,-0.1292,2160.0,0.2129,0.2214,368029.0,0.1049,0.0179,44.0,0.2754,0.1579,1.15,0.375,0.0689,1.0,2022,MN
1280,2022-02-01,56323,"CYRUS, MN",204950.0,0.2421,,2.0,0.0,,63.0,-0.2317,,0.0,,,0.0,,,0.0,,,2.0,0.3333,,126.0,0.3852,,1686.0,-0.0729,,204950.0,0.2744,,4.0,0.3333,,1.0,0.25,,0.0,2022,MN
1281,2022-02-01,16667,"OSTERBURG, PA",925000.0,-0.3833,,2.0,1.0,,79.0,-0.1897,,0.0,,,0.0,,,0.0,,,1.0,0.0,,556.0,0.0,,2700.0,0.0,,925000.0,-0.3833,,3.0,0.5,,0.5,-0.5,,0.0,2022,PA
1282,2022-02-01,29563,"LAKE VIEW, SC",155000.0,-0.029,-0.4364,9.0,0.6364,0.8,43.0,-0.6579,-0.3411,4.0,1.0,,0.0,,,0.0,,,1.0,0.0,,102.0,0.0555,-0.0418,1443.0,-0.0961,-0.1847,173144.0,-0.0528,-0.2765,9.0,0.6364,0.8,0.1111,-0.0707,,1.0,2022,SC
1283,2022-02-01,58356,"NEW ROCKFORD, ND",985000.0,0.8852,0.8446,1.0,-0.5,0.0,144.0,0.3813,0.0397,0.0,,,0.0,,,0.0,,,1.0,0.0,,227.0,0.6691,0.4943,4345.0,0.5299,0.2344,985000.0,0.8852,0.8446,2.0,-0.2,1.0,1.0,0.5,,1.0,2022,ND
1284,2022-02-01,71837,"FOUKE, AR",222400.0,-0.0306,-0.0655,6.0,-0.0769,1.0,119.0,0.3094,0.705,0.0,,,0.0,,,0.0,-1.0,,1.0,-0.3333,,184.0,-0.0562,0.4688,1500.0,0.044,-0.1901,368940.0,0.1047,0.7107,6.0,-0.2,1.0,0.1667,-0.0641,,0.0,2022,AR
1285,2022-02-01,52640,"MORNING SUN, IA",154900.0,0.0,,1.0,0.0,,130.0,0.3198,,0.0,,,0.0,,,0.0,,,,,,101.0,0.0,,1534.0,0.0,,154900.0,0.0,,1.0,0.0,-0.5,,,,0.0,2022,IA
1286,2022-02-01,47869,,285000.0,3.3914,,1.0,0.0,,1.0,-0.9939,,0.0,,,0.0,,,0.0,,,2.0,0.5,,190.0,2.9991,,1500.0,0.0981,,285000.0,3.3914,,1.0,-0.5,,1.5,0.5,,0.0,2022,
1287,2022-02-01,28688,,350000.0,0.0,,1.0,0.0,,9.0,3.5,,0.0,-1.0,,0.0,,,0.0,,,1.0,,,215.0,0.0,,1631.0,0.0,,350000.0,0.0,,1.0,0.0,,1.0,,,0.0,2022,
1288,2022-02-01,46501,"ARGOS, IN",225000.0,0.0345,-0.0514,7.0,0.0,0.1667,53.0,-0.531,-0.4976,0.0,,-1.0,0.0,,,0.0,,,1.0,-0.6,0.0,103.0,0.0114,-0.1279,1731.0,0.0984,-0.146,241129.0,0.1055,-0.0537,8.0,-0.1579,0.2308,0.1429,-0.2143,-0.0238,1.0,2022,IN
1289,2022-02-01,2540,"FALMOUTH, MA",1547450.0,0.0421,1.075,24.0,0.0667,1.0,51.0,-0.5374,0.5692,12.0,0.5,-0.3333,0.0,,,0.0,-1.0,-1.0,10.0,-0.1667,-0.6154,715.0,-0.0788,0.263,2239.0,0.1285,0.6091,2309093.0,-0.0896,0.8102,34.0,0.0,-0.1392,0.4167,-0.1167,-1.75,1.0,2022,MA
1290,2022-02-01,51366,"WEBB, IA",297500.0,1.1193,,1.0,-0.3333,,143.0,1.6981,,0.0,,,0.0,,,0.0,,,1.0,0.0,,130.0,0.8815,,2294.0,0.1889,,297500.0,1.1193,,2.0,0.0,,1.0,0.3333,,0.0,2022,IA
1291,2022-02-01,99654,"WASILLA, AK",510000.0,0.033,0.0654,87.0,0.2168,0.1523,43.0,-0.4379,0.1781,64.0,0.3333,-0.0857,0.0,-1.0,-1.0,24.0,1.4,0.3333,72.0,0.0588,,256.0,-0.0001,0.0133,2064.0,0.0223,0.0083,541551.0,0.0084,0.0342,157.0,0.1254,1.0795,0.8276,-0.1235,,0.0,2022,AK
1292,2022-02-01,14541,"ROMULUS, NY",1800000.0,0.0,2.4322,3.0,0.0,0.5,55.0,0.5797,0.172,0.0,,,0.0,,,0.0,,,3.0,0.0,,391.0,0.0,0.8558,3451.0,0.0,0.5183,1723000.0,0.0,2.2853,6.0,0.0,2.0,1.0,0.0,,1.0,2022,NY
1293,2022-02-01,12470,"PURLING, NY",724900.0,-0.2641,0.3204,1.0,0.0,0.0,192.0,-0.3251,41.6667,0.0,,-1.0,0.0,,,0.0,,,2.0,-0.3333,,610.0,-0.3754,0.9367,1189.0,0.1791,-0.3177,724900.0,-0.2641,0.3204,4.0,0.0,3.0,2.0,-1.0,,1.0,2022,NY
1294,2022-02-01,16224,"FAIRMOUNT CITY, PA",995000.0,0.7611,0.6793,1.0,-0.5,-0.5,172.0,0.977,0.0886,0.0,,,0.0,,,0.0,,,0.0,-1.0,,465.0,0.4641,0.299,2142.0,0.4591,0.5624,995000.0,0.7611,0.6793,1.0,-0.75,-0.5,0.0,-1.0,,1.0,2022,PA
1295,2022-02-01,4351,"MANCHESTER, ME",695000.0,0.2758,0.1705,3.0,0.0,0.5,124.0,0.374,0.8931,0.0,-1.0,,0.0,,,0.0,,,1.0,-0.6,,630.0,0.3988,1.9401,1177.0,0.0157,-0.6273,706667.0,0.2913,0.139,5.0,-0.0909,1.5,0.3333,-0.5,,0.0,2022,ME
1296,2022-02-01,55718,"CARLTON, MN",401000.0,0.0028,-0.0299,3.0,-0.25,0.5,32.0,-0.72,-0.4728,4.0,,,0.0,,,0.0,,-1.0,5.0,0.4286,2.3333,203.0,0.1354,-0.1403,1818.0,-0.3594,0.1068,382725.0,-0.1702,0.0475,6.0,-0.0769,1.0,1.6667,0.7917,0.9167,0.0,2022,MN
1297,2022-02-01,95834,"SACRAMENTO, CA",542000.0,-0.0343,0.0515,26.0,0.5294,0.0612,31.0,0.4353,-0.4505,28.0,0.2727,0.75,0.0,,,12.0,0.5,-0.25,18.0,-0.28,-0.3898,322.0,0.0141,0.1146,1823.0,-0.063,0.0097,647600.0,-0.0696,0.2263,44.0,0.0476,-0.1852,0.6923,-0.7783,-0.5118,1.0,2022,CA
1298,2022-02-01,23605,"NEWPORT NEWS, VA",259900.0,-0.0051,0.0945,17.0,0.1333,0.0625,22.0,-0.1698,-0.2667,20.0,0.6667,0.4286,0.0,,,0.0,-1.0,-1.0,4.0,-0.2727,3.0,187.0,0.0551,-0.0095,1295.0,-0.0599,0.0245,285859.0,-0.0412,0.1604,21.0,0.1667,0.3125,0.2353,-0.1314,0.1728,0.0,2022,VA
1299,2022-02-01,46256,"INDIANAPOLIS, IN",425000.0,-0.0029,0.3067,16.0,-0.1795,0.1852,71.0,-0.1744,1.7048,24.0,0.2,-0.1429,0.0,,,4.0,-0.3333,-0.5,28.0,0.0,0.0,161.0,0.0321,0.0898,2380.0,-0.0318,0.1441,566713.0,0.0562,0.4286,44.0,-0.0833,0.0602,1.75,0.3141,-0.3241,1.0,2022,IN
1300,2022-02-01,78251,"SAN ANTONIO, TX",313500.0,0.0195,0.0264,74.0,0.2131,0.3333,31.0,-0.3706,-0.2201,40.0,0.0,0.0526,0.0,,-1.0,32.0,-0.0588,0.2308,38.0,0.0704,-0.2083,143.0,-0.0063,0.0002,2229.0,0.0183,0.0134,326193.0,0.0305,0.0143,114.0,0.2,0.1014,0.5135,-0.0685,-0.3514,0.0,2022,TX
1301,2022-02-01,37406,"CHATTANOOGA, TN",244950.0,0.0158,0.2659,44.0,-0.033,0.913,55.0,0.1111,0.6794,16.0,-0.2727,0.0,0.0,,-1.0,12.0,-0.5,0.0,32.0,0.2308,0.6842,172.0,-0.0688,0.193,1260.0,0.0284,-0.0259,245419.0,-0.0291,0.1792,74.0,0.0423,0.7209,0.7273,0.1558,-0.0988,0.0,2022,TN
1302,2022-02-01,15922,"BELSANO, PA",269900.0,,,1.0,,,4.0,,,0.0,,,0.0,,,0.0,,,1.0,,,112.0,,,2400.0,,,269900.0,,,1.0,,,2.0,,,0.0,2022,PA
1303,2022-02-01,14841,"HECTOR, NY",395000.0,0.0,,3.0,0.0,,109.0,0.4065,,0.0,,,0.0,,,0.0,,,1.0,0.0,,198.0,0.0,,1912.0,0.0,,1238300.0,0.0,,4.0,0.0,,0.3333,0.0,,0.0,2022,NY
1304,2022-02-01,47023,"HOLTON, IN",279450.0,0.0,,1.0,-0.5,,104.0,0.2035,,0.0,,,0.0,,,0.0,,,1.0,,,113.0,0.0,,2501.0,0.0,,279450.0,0.0,,1.0,-0.5,,1.0,,,0.0,2022,IN
1305,2022-02-01,95553,"MIRANDA, CA",372500.0,-0.0859,-0.3378,14.0,-0.0667,0.12,168.0,0.6962,-0.0304,0.0,,-1.0,0.0,,,4.0,0.0,1.0,,,,224.0,-0.0726,-0.2846,1500.0,-0.0637,-0.0119,403867.0,-0.1406,-0.2639,14.0,-0.0667,0.12,,,,1.0,2022,CA
1306,2022-02-01,81331,"PLEASANT VIEW, CO",719000.0,0.6644,0.8971,1.0,-0.5,-0.8,66.0,0.6098,-0.0959,0.0,,,0.0,,,0.0,,,,,,299.0,0.4842,0.5713,2404.0,0.2797,-0.0244,719000.0,0.6644,1.0006,1.0,-0.5,-0.8333,,,,1.0,2022,CO
1307,2022-02-01,52801,"DAVENPORT, IA",39900.0,,,0.0,,,16.0,,,0.0,,,0.0,,,0.0,,,1.0,,,22.0,,,1849.0,,,39900.0,,,1.0,,,,,,0.0,2022,IA
1308,2022-02-01,57020,"CROOKS, SD",409000.0,0.0394,0.1364,5.0,-0.1667,0.0,26.0,-0.2444,-0.8283,0.0,,,0.0,,,0.0,,,2.0,0.0,,286.0,0.1084,0.1364,1760.0,0.1143,0.1564,483230.0,0.0979,0.2752,8.0,0.0,0.6,0.4,0.0667,,1.0,2022,SD
1309,2022-02-01,76690,"WALNUT SPRINGS, TX",606725.0,-0.1538,0.3988,10.0,0.0526,0.8182,44.0,-0.1927,0.3538,8.0,1.0,1.0,0.0,,,0.0,-1.0,,3.0,0.2,,297.0,0.0482,0.1939,1896.0,-0.0842,0.1209,1077545.0,-0.068,1.3735,13.0,0.0833,1.3636,0.3,0.0368,,1.0,2022,TX
